id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
SGpqzs1ZtOqGPVTfedrf8w,simons-bbq-brooklyn-2,Simon's BBQ,https://s3-media0.fl.yelpcdn.com/bphoto/wBiZZY6KZlK0D80fHROhrA/o.jpg,False,https://www.yelp.com/biz/simons-bbq-brooklyn-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,32,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.6416092, 'longitude': -74.0027924}",[],$,"{'address1': '4823 8th Ave 1R', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4823 8th Ave 1R', 'Brooklyn, NY 11220']}",+17184310688,(718) 431-0688
F-eRrDik2KK0sNjpGiNbAg,trattoria-il-gusto-wine-bar-new-york-2,Trattoria iL Gusto Wine Bar,https://s3-media0.fl.yelpcdn.com/bphoto/BSjc210htrdhV7R3LGYnHw/o.jpg,False,https://www.yelp.com/biz/trattoria-il-gusto-wine-bar-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,73,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 40.78923, 'longitude': -73.9698499}","['delivery', 'pickup']",$$,"{'address1': '625 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['625 Columbus Ave', 'New York, NY 10024']}",+12125797970,(212) 579-7970
WVNKWxmjijbwvQrVHaPtQw,trattoria-pesce-pasta-quattro-new-york,Trattoria Pesce Pasta Quattro,https://s3-media0.fl.yelpcdn.com/bphoto/y_uAxhK6H_nxW_ny6ncXtg/o.jpg,True,https://www.yelp.com/biz/trattoria-pesce-pasta-quattro-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,42,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 40.78923, 'longitude': -73.9698499}","['delivery', 'pickup']",$$,"{'address1': '625 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['625 Columbus Ave', 'New York, NY 10024']}",+12125797970,(212) 579-7970
edLi09LmjWXgL1NOCJ4qjA,bungalow-bar-rockaway-beach,Bungalow Bar,https://s3-media0.fl.yelpcdn.com/bphoto/e7zNdLKPXDzym15W6wU_iQ/o.jpg,False,https://www.yelp.com/biz/bungalow-bar-rockaway-beach?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,568,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.5890639, 'longitude': -73.817172}","['pickup', 'delivery']",$$,"{'address1': '377 Beach 92nd St', 'address2': '', 'address3': '', 'city': 'Rockaway Beach', 'zip_code': '11693', 'country': 'US', 'state': 'NY', 'display_address': ['377 Beach 92nd St', 'Rockaway Beach, NY 11693']}",+17189452100,(718) 945-2100
hvMbN42EaHlZoHMS3degLg,sweet-talk-brooklyn,Sweet Talk,https://s3-media0.fl.yelpcdn.com/bphoto/6aXGfu845w3VNjEvQpYTUw/o.jpg,False,https://www.yelp.com/biz/sweet-talk-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,262,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 40.6712112426758, 'longitude': -73.9909439086914}","['delivery', 'pickup']",$$,"{'address1': '457 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['457 3rd Ave', 'Brooklyn, NY 11215']}",+17184993400,(718) 499-3400
O6X0om1Y1ZoOU8BiqcFRmA,jackies-west-indian-bakery-bronx,Jackie's West Indian Bakery,https://s3-media0.fl.yelpcdn.com/bphoto/kqnH9w5IaRbkdO43yH_rvg/o.jpg,True,https://www.yelp.com/biz/jackies-west-indian-bakery-bronx?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,35,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.88911344075662, 'longitude': -73.84330405492247}",['delivery'],$,"{'address1': '1203 E 233rd St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10466', 'country': 'US', 'state': 'NY', 'display_address': ['1203 E 233rd St', 'Bronx, NY 10466']}",+17189942541,(718) 994-2541
zHtCLIChaKxqFXfMZQHkMQ,speedy-romeo-brooklyn,Speedy Romeo,https://s3-media0.fl.yelpcdn.com/bphoto/s2f-lienaUxWvW9MuxasdA/o.jpg,False,https://www.yelp.com/biz/speedy-romeo-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,634,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.6875154792236, 'longitude': -73.959874469611}","['pickup', 'delivery']",$$,"{'address1': '376 Classon Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['376 Classon Ave', 'Brooklyn, NY 11238']}",+17182300061,(718) 230-0061
SD3dEkAzAi3WZeUaVSOx-w,josie-woods-pub-new-york-2,Josie Woods Pub,https://s3-media0.fl.yelpcdn.com/bphoto/c3vNN7mJsOW3HcDZWt0AvQ/o.jpg,False,https://www.yelp.com/biz/josie-woods-pub-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,139,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.73014, 'longitude': -73.9941599}","['pickup', 'delivery']",$$,"{'address1': '11 Waverly Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['11 Waverly Pl', 'New York, NY 10003']}",+12122289909,(212) 228-9909
RAyNKSLM2R9Hs5f3nJfBxw,kikoo-new-york,Kikoo,https://s3-media0.fl.yelpcdn.com/bphoto/3Nu8xczDuIwTruiGxtdKEQ/o.jpg,True,https://www.yelp.com/biz/kikoo-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,13,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 40.73038, 'longitude': -73.98307}","['pickup', 'delivery']",,"{'address1': '210 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['210 1st Ave', 'New York, NY 10009']}",+12125333888,(212) 533-3888
Hkg4b2x8LlYbq2molIFdhw,kikoo-sushi-new-york-6,Kikoo Sushi,https://s3-media0.fl.yelpcdn.com/bphoto/8XBhvyzAHRXs_STQ5FYWCw/o.jpg,False,https://www.yelp.com/biz/kikoo-sushi-new-york-6?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,729,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 40.72808601890026, 'longitude': -73.98535905341164}","['pickup', 'delivery']",$$$,"{'address1': '141 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['141 1st Ave', 'New York, NY 10009']}",+12125333888,(212) 533-3888
